variant,ticker,entry_date,exit_date,weeks_held,ret_pct,reason,completed
ma_break,EICHERMOT.NS,2023-05-01,2023-07-10,10,-3.06,ma_break,True
ma_2closes,EICHERMOT.NS,2023-05-01,2026-03-23,151,112.69,ma_break,True
ma_buffer3,EICHERMOT.NS,2023-05-01,2023-07-10,10,-3.06,ma_break,True
ma_grace8,EICHERMOT.NS,2023-05-01,2023-07-10,10,-3.06,ma_break,True
ma_hardstop,EICHERMOT.NS,2023-05-01,2023-07-10,10,-3.06,ma_break,True
fixed_52w,EICHERMOT.NS,2023-11-06,2024-11-04,52,39.74,closed_52w,True
ma_break,EICHERMOT.NS,2023-11-06,2024-10-28,51,34.07,ma_break,True
ma_buffer3,EICHERMOT.NS,2023-11-06,2025-02-17,67,37.25,ma_break,True
ma_grace8,EICHERMOT.NS,2023-11-06,2024-10-28,51,34.07,ma_break,True
ma_hardstop,EICHERMOT.NS,2023-11-06,2024-10-28,51,34.07,ma_break,True
fixed_52w,EIDPARRY.NS,2017-08-21,2018-08-20,52,-32.39,closed_52w,True
ma_break,EIDPARRY.NS,2017-08-21,2018-01-29,23,5.38,ma_break,True
ma_2closes,EIDPARRY.NS,2017-08-21,2018-02-05,24,-3.86,ma_break,True
ma_buffer3,EIDPARRY.NS,2017-08-21,2018-02-05,24,-3.86,ma_break,True
ma_grace8,EIDPARRY.NS,2017-08-21,2018-01-29,23,5.38,ma_break,True
ma_hardstop,EIDPARRY.NS,2017-08-21,2018-01-29,23,5.38,ma_break,True
fixed_52w,EIDPARRY.NS,2019-12-09,2020-12-07,52,74.19,closed_52w,True
ma_break,EIDPARRY.NS,2019-12-09,2020-03-09,13,-10.97,ma_break,True
ma_2closes,EIDPARRY.NS,2019-12-09,2020-03-16,14,-24.17,ma_break,True
ma_buffer3,EIDPARRY.NS,2019-12-09,2020-03-16,14,-24.17,ma_break,True
ma_grace8,EIDPARRY.NS,2019-12-09,2020-03-09,13,-10.97,ma_break,True
ma_hardstop,EIDPARRY.NS,2019-12-09,2020-03-09,13,-10.97,ma_break,True
fixed_52w,EIDPARRY.NS,2021-03-08,2022-03-07,52,25.84,closed_52w,True
ma_break,EIDPARRY.NS,2021-03-08,2021-04-19,6,-9.05,ma_break,True
ma_2closes,EIDPARRY.NS,2021-03-08,2022-02-28,51,19.4,ma_break,True
ma_buffer3,EIDPARRY.NS,2021-03-08,2022-02-21,50,19.13,ma_break,True
ma_grace8,EIDPARRY.NS,2021-03-08,2021-12-27,42,26.57,ma_break,True
ma_hardstop,EIDPARRY.NS,2021-03-08,2021-04-19,6,-9.05,ma_break,True
ma_break,EIDPARRY.NS,2021-05-03,2021-12-27,34,24.61,ma_break,True
ma_hardstop,EIDPARRY.NS,2021-05-03,2021-12-27,34,24.61,ma_break,True
fixed_52w,EIDPARRY.NS,2022-04-04,2023-04-03,52,9.62,closed_52w,True
ma_break,EIDPARRY.NS,2022-04-04,2022-12-26,38,20.92,ma_break,True
ma_2closes,EIDPARRY.NS,2022-04-04,2023-01-02,39,27.12,ma_break,True
ma_buffer3,EIDPARRY.NS,2022-04-04,2022-12-26,38,20.92,ma_break,True
ma_grace8,EIDPARRY.NS,2022-04-04,2022-12-26,38,20.92,ma_break,True
ma_hardstop,EIDPARRY.NS,2022-04-04,2022-12-26,38,20.92,ma_break,True
fixed_52w,EIDPARRY.NS,2023-11-27,2024-11-25,52,59.37,closed_52w,True
ma_break,EIDPARRY.NS,2023-11-27,2024-04-01,18,2.09,ma_break,True
ma_2closes,EIDPARRY.NS,2023-11-27,2025-02-03,62,49.94,ma_break,True
ma_buffer3,EIDPARRY.NS,2023-11-27,2025-02-17,64,38.95,ma_break,True
ma_grace8,EIDPARRY.NS,2023-11-27,2024-04-01,18,2.09,ma_break,True
ma_hardstop,EIDPARRY.NS,2023-11-27,2024-04-01,18,2.09,ma_break,True
ma_break,EIDPARRY.NS,2024-04-08,2025-01-13,40,33.57,ma_break,True
ma_grace8,EIDPARRY.NS,2024-04-08,2025-01-13,40,33.57,ma_break,True
ma_hardstop,EIDPARRY.NS,2024-04-08,2025-01-13,40,33.57,ma_break,True
fixed_52w,EIDPARRY.NS,2025-12-29,2026-08-10,32,-27.57,data_end,False
ma_break,EIDPARRY.NS,2025-12-29,2026-01-05,1,-4.87,ma_break,True
ma_2closes,EIDPARRY.NS,2025-12-29,2026-01-12,2,-12.67,ma_break,True
ma_buffer3,EIDPARRY.NS,2025-12-29,2026-01-05,1,-4.87,ma_break,True
ma_grace8,EIDPARRY.NS,2025-12-29,2026-03-02,9,-21.06,ma_break,True
ma_hardstop,EIDPARRY.NS,2025-12-29,2026-01-05,1,-4.87,ma_break,True
fixed_52w,EIEL.NS,2026-04-20,2026-08-10,16,-8.67,data_end,False
ma_break,EIEL.NS,2026-04-20,2026-05-25,5,-11.78,ma_break,True
ma_2closes,EIEL.NS,2026-04-20,2026-08-10,16,-8.67,still_open,False
ma_buffer3,EIEL.NS,2026-04-20,2026-08-10,16,-8.67,still_open,False
ma_grace8,EIEL.NS,2026-04-20,2026-08-10,16,-8.67,still_open,False
ma_hardstop,EIEL.NS,2026-04-20,2026-05-25,5,-11.78,ma_break,True
ma_break,EIEL.NS,2026-06-22,2026-08-10,7,-7.94,still_open,False
ma_hardstop,EIEL.NS,2026-06-22,2026-08-10,7,-7.94,still_open,False
fixed_52w,EIHAHOTELS.NS,2025-07-21,2026-07-20,52,-21.96,closed_52w,True
ma_break,EIHAHOTELS.NS,2025-07-21,2025-11-10,16,-6.18,ma_break,True
ma_2closes,EIHAHOTELS.NS,2025-07-21,2025-11-17,17,-7.11,ma_break,True
ma_buffer3,EIHAHOTELS.NS,2025-07-21,2025-11-24,18,-9.34,ma_break,True
ma_grace8,EIHAHOTELS.NS,2025-07-21,2025-11-10,16,-6.18,ma_break,True
ma_hardstop,EIHAHOTELS.NS,2025-07-21,2025-11-10,16,-6.18,ma_break,True
fixed_52w,EIHOTEL.NS,2018-08-20,2019-08-19,52,-10.96,closed_52w,True
ma_break,EIHOTEL.NS,2018-08-20,2018-09-17,4,-5.99,ma_break,True
ma_2closes,EIHOTEL.NS,2018-08-20,2018-09-24,5,-11.57,ma_break,True
ma_buffer3,EIHOTEL.NS,2018-08-20,2018-09-24,5,-11.57,ma_break,True
ma_grace8,EIHOTEL.NS,2018-08-20,2018-10-22,9,-12.64,ma_break,True
ma_hardstop,EIHOTEL.NS,2018-08-20,2018-09-17,4,-5.99,ma_break,True
ma_break,EIHOTEL.NS,2018-11-12,2018-11-19,1,-3.84,ma_break,True
ma_2closes,EIHOTEL.NS,2018-11-12,2019-05-20,27,8.16,ma_break,True
ma_buffer3,EIHOTEL.NS,2018-11-12,2019-05-13,26,1.38,ma_break,True
ma_grace8,EIHOTEL.NS,2018-11-12,2019-05-13,26,1.38,ma_break,True
ma_hardstop,EIHOTEL.NS,2018-11-12,2018-11-19,1,-3.84,ma_break,True
ma_break,EIHOTEL.NS,2018-11-26,2019-05-13,24,-1.11,ma_break,True
ma_hardstop,EIHOTEL.NS,2018-11-26,2019-05-13,24,-1.11,ma_break,True
fixed_52w,EIHOTEL.NS,2021-03-08,2022-03-07,52,9.92,closed_52w,True
ma_break,EIHOTEL.NS,2021-03-08,2021-04-19,6,-23.69,ma_break,True
ma_2closes,EIHOTEL.NS,2021-03-08,2021-04-26,7,-22.62,ma_break,True
ma_buffer3,EIHOTEL.NS,2021-03-08,2021-04-19,6,-23.69,ma_break,True
ma_grace8,EIHOTEL.NS,2021-03-08,2021-05-10,9,-20.57,ma_break,True
ma_hardstop,EIHOTEL.NS,2021-03-08,2021-04-19,6,-23.69,hard_stop,True
ma_break,EIHOTEL.NS,2021-05-31,2021-12-27,30,6.55,ma_break,True
ma_2closes,EIHOTEL.NS,2021-05-31,2022-03-14,41,12.28,ma_break,True
ma_buffer3,EIHOTEL.NS,2021-05-31,2022-03-14,41,12.28,ma_break,True
ma_grace8,EIHOTEL.NS,2021-05-31,2021-12-27,30,6.55,ma_break,True
ma_hardstop,EIHOTEL.NS,2021-05-31,2021-12-27,30,6.55,ma_break,True
fixed_52w,EIHOTEL.NS,2023-01-02,2024-01-01,52,59.86,closed_52w,True
ma_break,EIHOTEL.NS,2023-01-02,2023-01-23,3,-4.44,ma_break,True
ma_2closes,EIHOTEL.NS,2023-01-02,2023-01-30,4,-9.0,ma_break,True
ma_buffer3,EIHOTEL.NS,2023-01-02,2023-01-30,4,-9.0,ma_break,True
ma_grace8,EIHOTEL.NS,2023-01-02,2023-03-06,9,-8.4,ma_break,True
ma_hardstop,EIHOTEL.NS,2023-01-02,2023-01-23,3,-4.44,ma_break,True
ma_break,EIHOTEL.NS,2023-05-01,2023-10-30,26,12.26,ma_break,True
ma_2closes,EIHOTEL.NS,2023-05-01,2024-08-12,67,108.51,ma_break,True
ma_buffer3,EIHOTEL.NS,2023-05-01,2024-07-22,64,111.51,ma_break,True
ma_grace8,EIHOTEL.NS,2023-05-01,2023-10-30,26,12.26,ma_break,True
ma_hardstop,EIHOTEL.NS,2023-05-01,2023-10-30,26,12.26,ma_break,True
fixed_52w,EIHOTEL.NS,2024-10-14,2025-10-13,52,-10.53,closed_52w,True
ma_break,EIHOTEL.NS,2024-10-14,2024-10-21,1,-7.3,ma_break,True
ma_2closes,EIHOTEL.NS,2024-10-14,2024-10-28,2,-15.74,ma_break,True
ma_buffer3,EIHOTEL.NS,2024-10-14,2024-10-21,1,-7.3,ma_break,True
ma_grace8,EIHOTEL.NS,2024-10-14,2025-01-27,15,-13.21,ma_break,True
ma_hardstop,EIHOTEL.NS,2024-10-14,2024-10-21,1,-7.3,ma_break,True
ma_break,EIHOTEL.NS,2024-12-16,2025-01-27,6,-12.94,ma_break,True
ma_2closes,EIHOTEL.NS,2024-12-16,2025-02-03,7,-13.99,ma_break,True
ma_buffer3,EIHOTEL.NS,2024-12-16,2025-01-27,6,-12.94,ma_break,True
ma_hardstop,EIHOTEL.NS,2024-12-16,2025-01-27,6,-12.94,ma_break,True
ma_break,EIHOTEL.NS,2025-08-18,2025-11-17,13,-4.55,ma_break,True
ma_2closes,EIHOTEL.NS,2025-08-18,2025-11-24,14,-5.59,ma_break,True
ma_buffer3,EIHOTEL.NS,2025-08-18,2025-12-22,18,-7.24,ma_break,True
ma_grace8,EIHOTEL.NS,2025-08-18,2025-11-17,13,-4.55,ma_break,True
ma_hardstop,EIHOTEL.NS,2025-08-18,2025-11-17,13,-4.55,ma_break,True
fixed_52w,ELECON.NS,2022-04-18,2023-04-17,52,137.79,closed_52w,True
ma_break,ELECON.NS,2022-04-18,2022-05-09,3,-8.47,ma_break,True
ma_2closes,ELECON.NS,2022-04-18,2023-03-27,49,103.1,ma_break,True
ma_buffer3,ELECON.NS,2022-04-18,2024-03-18,100,367.67,ma_break,True
ma_grace8,ELECON.NS,2022-04-18,2022-12-26,36,79.04,ma_break,True
ma_hardstop,ELECON.NS,2022-04-18,2022-05-09,3,-8.47,ma_break,True
fixed_52w,ELECON.NS,2024-12-09,2025-12-08,52,-23.53,closed_52w,True
ma_break,ELECON.NS,2024-12-09,2024-12-23,2,-4.89,ma_break,True
ma_2closes,ELECON.NS,2024-12-09,2025-01-20,6,-6.63,ma_break,True
ma_buffer3,ELECON.NS,2024-12-09,2025-01-13,5,-9.17,ma_break,True
ma_grace8,ELECON.NS,2024-12-09,2025-02-10,9,-18.66,ma_break,True
ma_hardstop,ELECON.NS,2024-12-09,2024-12-23,2,-4.89,ma_break,True
ma_break,ELECON.NS,2025-05-12,2025-08-11,13,-16.08,ma_break,True
ma_2closes,ELECON.NS,2025-05-12,2025-10-20,23,-15.05,ma_break,True
ma_buffer3,ELECON.NS,2025-05-12,2025-10-13,22,-13.64,ma_break,True
ma_grace8,ELECON.NS,2025-05-12,2025-08-11,13,-16.08,ma_break,True
ma_hardstop,ELECON.NS,2025-05-12,2025-08-11,13,-16.08,ma_break,True
ma_break,ELECON.NS,2025-09-15,2025-10-13,4,-8.63,ma_break,True
ma_grace8,ELECON.NS,2025-09-15,2025-11-17,9,-11.02,ma_break,True
ma_hardstop,ELECON.NS,2025-09-15,2025-10-13,4,-8.63,ma_break,True
fixed_52w,ELECON.NS,2026-04-27,2026-08-10,15,-16.13,data_end,False
ma_break,ELECON.NS,2026-04-27,2026-07-27,13,-17.75,ma_break,True
ma_2closes,ELECON.NS,2026-04-27,2026-08-03,14,-17.52,ma_break,True
ma_buffer3,ELECON.NS,2026-04-27,2026-07-27,13,-17.75,ma_break,True
ma_grace8,ELECON.NS,2026-04-27,2026-07-27,13,-17.75,ma_break,True
ma_hardstop,ELECON.NS,2026-04-27,2026-07-27,13,-17.75,ma_break,True
fixed_52w,ELECTCAST.NS,2018-01-01,2018-12-31,52,-43.05,closed_52w,True
ma_break,ELECTCAST.NS,2018-01-01,2018-03-05,9,-17.46,ma_break,True
ma_2closes,ELECTCAST.NS,2018-01-01,2018-03-12,10,-22.95,ma_break,True
ma_buffer3,ELECTCAST.NS,2018-01-01,2018-03-12,10,-22.95,ma_break,True
ma_grace8,ELECTCAST.NS,2018-01-01,2018-03-05,9,-17.46,ma_break,True
ma_hardstop,ELECTCAST.NS,2018-01-01,2018-03-05,9,-17.46,ma_break,True
fixed_52w,ELECTCAST.NS,2021-12-13,2022-12-12,52,3.72,closed_52w,True
ma_break,ELECTCAST.NS,2021-12-13,2021-12-20,1,-10.92,ma_break,True
ma_2closes,ELECTCAST.NS,2021-12-13,2021-12-27,2,-11.86,ma_break,True
ma_buffer3,ELECTCAST.NS,2021-12-13,2021-12-20,1,-10.92,ma_break,True
ma_grace8,ELECTCAST.NS,2021-12-13,2022-02-28,11,-1.11,ma_break,True
ma_hardstop,ELECTCAST.NS,2021-12-13,2021-12-20,1,-10.92,ma_break,True
ma_break,ELECTCAST.NS,2022-01-03,2022-01-10,1,-3.71,ma_break,True
ma_2closes,ELECTCAST.NS,2022-01-03,2022-05-16,19,-4.93,ma_break,True
ma_buffer3,ELECTCAST.NS,2022-01-03,2022-05-16,19,-4.93,ma_break,True
ma_hardstop,ELECTCAST.NS,2022-01-03,2022-01-10,1,-3.71,ma_break,True
ma_break,ELECTCAST.NS,2022-01-17,2022-02-28,6,-7.12,ma_break,True
ma_hardstop,ELECTCAST.NS,2022-01-17,2022-02-28,6,-7.12,ma_break,True
ma_break,ELECTCAST.NS,2022-09-12,2022-12-26,15,-8.67,ma_break,True
ma_2closes,ELECTCAST.NS,2022-09-12,2023-02-06,21,-5.01,ma_break,True
ma_buffer3,ELECTCAST.NS,2022-09-12,2022-12-26,15,-8.67,ma_break,True
ma_grace8,ELECTCAST.NS,2022-09-12,2022-12-26,15,-8.67,ma_break,True
ma_hardstop,ELECTCAST.NS,2022-09-12,2022-12-26,15,-8.67,ma_break,True
fixed_52w,ELECTCAST.NS,2023-05-01,2024-04-29,52,412.56,closed_52w,True
ma_break,ELECTCAST.NS,2023-05-01,2024-10-21,77,416.71,ma_break,True
ma_2closes,ELECTCAST.NS,2023-05-01,2024-10-28,78,362.88,ma_break,True
ma_buffer3,ELECTCAST.NS,2023-05-01,2024-10-28,78,362.88,ma_break,True
ma_grace8,ELECTCAST.NS,2023-05-01,2024-10-21,77,416.71,ma_break,True
ma_hardstop,ELECTCAST.NS,2023-05-01,2024-10-21,77,416.71,ma_break,True
fixed_52w,ELECTCAST.NS,2026-05-11,2026-08-10,13,-22.54,data_end,False
ma_break,ELECTCAST.NS,2026-05-11,2026-06-08,4,-21.59,ma_break,True
ma_2closes,ELECTCAST.NS,2026-05-11,2026-06-15,5,-21.05,ma_break,True
ma_buffer3,ELECTCAST.NS,2026-05-11,2026-06-15,5,-21.05,ma_break,True
ma_grace8,ELECTCAST.NS,2026-05-11,2026-07-20,10,-19.74,ma_break,True
ma_hardstop,ELECTCAST.NS,2026-05-11,2026-06-08,4,-21.59,ma_break,True
fixed_52w,ELGIEQUIP.NS,2017-09-04,2018-09-03,52,19.18,closed_52w,True
ma_break,ELGIEQUIP.NS,2017-09-04,2017-10-02,4,-11.33,ma_break,True
ma_2closes,ELGIEQUIP.NS,2017-09-04,2017-10-23,7,-8.5,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2017-09-04,2018-03-26,29,4.25,ma_break,True
ma_grace8,ELGIEQUIP.NS,2017-09-04,2018-03-26,29,4.25,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2017-09-04,2017-10-02,4,-11.33,ma_break,True
ma_break,ELGIEQUIP.NS,2017-11-06,2018-03-26,20,2.04,ma_break,True
ma_2closes,ELGIEQUIP.NS,2017-11-06,2018-04-02,21,6.24,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2017-11-06,2018-03-26,20,2.04,ma_break,True
ma_break,ELGIEQUIP.NS,2018-04-30,2018-05-07,1,-2.66,ma_break,True
ma_2closes,ELGIEQUIP.NS,2018-04-30,2018-06-11,6,-3.98,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2018-04-30,2018-06-11,6,-3.98,ma_break,True
ma_grace8,ELGIEQUIP.NS,2018-04-30,2018-07-02,9,-6.08,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2018-04-30,2018-05-07,1,-2.66,ma_break,True
ma_break,ELGIEQUIP.NS,2018-05-14,2018-05-21,1,-6.87,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2018-05-14,2018-05-21,1,-6.87,ma_break,True
fixed_52w,ELGIEQUIP.NS,2019-09-23,2020-09-21,52,-3.86,closed_52w,True
ma_break,ELGIEQUIP.NS,2019-09-23,2019-11-18,8,-1.84,ma_break,True
ma_2closes,ELGIEQUIP.NS,2019-09-23,2019-11-25,9,-4.92,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2019-09-23,2019-11-25,9,-4.92,ma_break,True
ma_grace8,ELGIEQUIP.NS,2019-09-23,2019-11-25,9,-4.92,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2019-09-23,2019-11-18,8,-1.84,ma_break,True
ma_break,ELGIEQUIP.NS,2020-08-17,2021-08-30,54,64.12,ma_break,True
ma_2closes,ELGIEQUIP.NS,2020-08-17,2021-09-06,55,67.15,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2020-08-17,2021-08-30,54,64.12,ma_break,True
ma_grace8,ELGIEQUIP.NS,2020-08-17,2021-08-30,54,64.12,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2020-08-17,2021-08-30,54,64.12,ma_break,True
fixed_52w,ELGIEQUIP.NS,2020-11-16,2021-11-15,52,80.24,closed_52w,True
ma_break,ELGIEQUIP.NS,2021-09-20,2021-10-04,2,-3.02,ma_break,True
ma_2closes,ELGIEQUIP.NS,2021-09-20,2021-10-11,3,-4.09,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2021-09-20,2021-11-01,6,-5.31,ma_break,True
ma_grace8,ELGIEQUIP.NS,2021-09-20,2022-05-16,34,35.92,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2021-09-20,2021-10-04,2,-3.02,ma_break,True
fixed_52w,ELGIEQUIP.NS,2021-11-29,2022-11-28,52,84.66,closed_52w,True
ma_break,ELGIEQUIP.NS,2021-11-29,2022-05-16,24,7.49,ma_break,True
ma_2closes,ELGIEQUIP.NS,2021-11-29,2023-01-02,57,60.5,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2021-11-29,2022-05-16,24,7.49,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2021-11-29,2022-05-16,24,7.49,ma_break,True
fixed_52w,ELGIEQUIP.NS,2023-05-22,2024-05-20,52,33.65,closed_52w,True
ma_break,ELGIEQUIP.NS,2023-05-22,2023-08-28,14,-3.51,ma_break,True
ma_2closes,ELGIEQUIP.NS,2023-05-22,2023-10-16,21,-1.38,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2023-05-22,2023-08-28,14,-3.51,ma_break,True
ma_grace8,ELGIEQUIP.NS,2023-05-22,2023-08-28,14,-3.51,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2023-05-22,2023-08-28,14,-3.51,ma_break,True
ma_break,ELGIEQUIP.NS,2023-10-02,2023-10-09,1,-3.49,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2023-10-02,2023-10-16,2,-6.76,ma_break,True
ma_grace8,ELGIEQUIP.NS,2023-10-02,2024-06-10,36,17.9,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2023-10-02,2023-10-09,1,-3.49,ma_break,True
ma_break,ELGIEQUIP.NS,2023-11-06,2024-06-10,31,19.01,ma_break,True
ma_2closes,ELGIEQUIP.NS,2023-11-06,2024-08-19,41,19.31,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2023-11-06,2024-08-19,41,19.31,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2023-11-06,2024-06-10,31,19.01,ma_break,True
fixed_52w,ELGIEQUIP.NS,2024-06-17,2025-06-16,52,-25.88,closed_52w,True
ma_break,ELGIEQUIP.NS,2024-06-17,2024-08-12,8,-8.45,ma_break,True
ma_grace8,ELGIEQUIP.NS,2024-06-17,2024-08-19,9,-12.25,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2024-06-17,2024-08-12,8,-8.45,ma_break,True
ma_break,ELGIEQUIP.NS,2024-08-26,2024-10-21,8,-7.13,ma_break,True
ma_2closes,ELGIEQUIP.NS,2024-08-26,2024-10-28,9,-14.55,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2024-08-26,2024-10-28,9,-14.55,ma_break,True
ma_grace8,ELGIEQUIP.NS,2024-08-26,2024-10-28,9,-14.55,ma_break,True
ma_hardstop,ELGIEQUIP.NS,2024-08-26,2024-10-21,8,-7.13,ma_break,True
fixed_52w,ELGIEQUIP.NS,2026-02-16,2026-08-10,25,20.44,data_end,False
ma_break,ELGIEQUIP.NS,2026-02-16,2026-03-16,4,-7.64,ma_break,True
ma_2closes,ELGIEQUIP.NS,2026-02-16,2026-03-23,5,-6.02,ma_break,True
ma_buffer3,ELGIEQUIP.NS,2026-02-16,2026-08-10,25,20.44,still_open,False
ma_grace8,ELGIEQUIP.NS,2026-02-16,2026-08-10,25,20.44,still_open,False
ma_hardstop,ELGIEQUIP.NS,2026-02-16,2026-03-16,4,-7.64,ma_break,True
fixed_52w,EMAMILTD.NS,2017-10-30,2018-10-29,52,-32.12,closed_52w,True
ma_break,EMAMILTD.NS,2017-10-30,2018-02-05,14,-16.14,ma_break,True
ma_2closes,EMAMILTD.NS,2017-10-30,2018-02-12,15,-13.34,ma_break,True
ma_buffer3,EMAMILTD.NS,2017-10-30,2018-02-05,14,-16.14,ma_break,True
ma_grace8,EMAMILTD.NS,2017-10-30,2018-02-05,14,-16.14,ma_break,True
ma_hardstop,EMAMILTD.NS,2017-10-30,2018-02-05,14,-16.14,ma_break,True
fixed_52w,EMAMILTD.NS,2020-08-17,2021-08-16,52,80.78,closed_52w,True
ma_break,EMAMILTD.NS,2020-08-17,2021-10-25,62,65.73,ma_break,True
ma_2closes,EMAMILTD.NS,2020-08-17,2021-11-01,63,65.58,ma_break,True
ma_buffer3,EMAMILTD.NS,2020-08-17,2021-11-01,63,65.58,ma_break,True
ma_grace8,EMAMILTD.NS,2020-08-17,2021-10-25,62,65.73,ma_break,True
ma_hardstop,EMAMILTD.NS,2020-08-17,2021-10-25,62,65.73,ma_break,True
fixed_52w,EMAMILTD.NS,2022-09-26,2023-09-25,52,11.7,closed_52w,True
ma_break,EMAMILTD.NS,2022-09-26,2022-11-21,8,-11.73,ma_break,True
ma_2closes,EMAMILTD.NS,2022-09-26,2022-11-28,9,-10.52,ma_break,True
ma_buffer3,EMAMILTD.NS,2022-09-26,2022-11-21,8,-11.73,ma_break,True
ma_grace8,EMAMILTD.NS,2022-09-26,2022-11-28,9,-10.52,ma_break,True
ma_hardstop,EMAMILTD.NS,2022-09-26,2022-11-21,8,-11.73,ma_break,True
ma_break,EMAMILTD.NS,2023-08-14,2024-01-29,24,-4.57,ma_break,True
ma_2closes,EMAMILTD.NS,2023-08-14,2024-02-05,25,-2.11,ma_break,True
ma_buffer3,EMAMILTD.NS,2023-08-14,2024-02-12,26,-5.37,ma_break,True
ma_grace8,EMAMILTD.NS,2023-08-14,2024-01-29,24,-4.57,ma_break,True
ma_hardstop,EMAMILTD.NS,2023-08-14,2024-01-29,24,-4.57,ma_break,True
fixed_52w,EMAMILTD.NS,2024-01-01,2024-12-30,52,9.14,closed_52w,True
ma_break,EMAMILTD.NS,2024-05-13,2024-10-28,24,22.82,ma_break,True
ma_2closes,EMAMILTD.NS,2024-05-13,2024-11-18,27,24.22,ma_break,True
ma_buffer3,EMAMILTD.NS,2024-05-13,2024-10-28,24,22.82,ma_break,True
ma_grace8,EMAMILTD.NS,2024-05-13,2024-10-28,24,22.82,ma_break,True
ma_hardstop,EMAMILTD.NS,2024-05-13,2024-10-28,24,22.82,ma_break,True
fixed_52w,EMBDL.NS,2018-02-12,2019-02-11,52,-69.78,closed_52w,True
ma_break,EMBDL.NS,2018-02-12,2018-02-19,1,-4.91,ma_break,True
ma_2closes,EMBDL.NS,2018-02-12,2018-02-26,2,-5.08,ma_break,True
ma_buffer3,EMBDL.NS,2018-02-12,2018-03-05,3,-9.87,ma_break,True
ma_grace8,EMBDL.NS,2018-02-12,2018-04-16,9,-23.71,ma_break,True
ma_hardstop,EMBDL.NS,2018-02-12,2018-02-19,1,-4.91,ma_break,True
fixed_52w,EMBDL.NS,2019-04-29,2020-04-27,52,-53.83,closed_52w,True
ma_break,EMBDL.NS,2019-04-29,2019-08-05,14,-38.92,ma_break,True
ma_2closes,EMBDL.NS,2019-04-29,2019-08-12,15,-37.25,ma_break,True
ma_buffer3,EMBDL.NS,2019-04-29,2019-08-05,14,-38.92,ma_break,True
ma_grace8,EMBDL.NS,2019-04-29,2019-08-05,14,-38.92,ma_break,True
ma_hardstop,EMBDL.NS,2019-04-29,2019-08-05,14,-38.92,hard_stop,True
ma_break,EMBDL.NS,2020-01-20,2020-03-09,7,-36.44,ma_break,True
ma_2closes,EMBDL.NS,2020-01-20,2020-03-16,8,-48.17,ma_break,True
ma_buffer3,EMBDL.NS,2020-01-20,2020-03-16,8,-48.17,ma_break,True
ma_grace8,EMBDL.NS,2020-01-20,2020-03-23,9,-58.95,ma_break,True
ma_hardstop,EMBDL.NS,2020-01-20,2020-03-02,6,-24.16,hard_stop,True
fixed_52w,EMBDL.NS,2020-07-13,2021-07-12,52,102.75,closed_52w,True
ma_break,EMBDL.NS,2020-07-13,2020-07-20,1,-13.0,ma_break,True
ma_2closes,EMBDL.NS,2020-07-13,2020-07-27,2,-24.86,ma_break,True
ma_buffer3,EMBDL.NS,2020-07-13,2020-07-20,1,-13.0,ma_break,True
ma_grace8,EMBDL.NS,2020-07-13,2020-09-28,11,-25.07,ma_break,True
ma_hardstop,EMBDL.NS,2020-07-13,2020-07-20,1,-13.0,ma_break,True
ma_break,EMBDL.NS,2020-08-17,2020-09-28,6,-21.66,ma_break,True
ma_2closes,EMBDL.NS,2020-08-17,2020-10-05,7,-22.33,ma_break,True
ma_buffer3,EMBDL.NS,2020-08-17,2020-09-28,6,-21.66,ma_break,True
ma_hardstop,EMBDL.NS,2020-08-17,2020-09-28,6,-21.66,hard_stop,True
ma_break,EMBDL.NS,2021-01-04,2022-01-31,56,78.36,ma_break,True
ma_2closes,EMBDL.NS,2021-01-04,2022-02-07,57,80.14,ma_break,True
ma_buffer3,EMBDL.NS,2021-01-04,2022-01-31,56,78.36,ma_break,True
ma_grace8,EMBDL.NS,2021-01-04,2022-01-31,56,78.36,ma_break,True
ma_hardstop,EMBDL.NS,2021-01-04,2022-01-31,56,78.36,ma_break,True
fixed_52w,EMBDL.NS,2023-09-04,2024-09-02,52,56.98,closed_52w,True
ma_break,EMBDL.NS,2023-09-04,2024-08-12,49,50.48,ma_break,True
