ticker,signal_date,entry_date,ret_pct,win,idx_above_40wma,idx_off_52wk_high,idx_13wk_ret,idx_52wk_ret,idx_weeks_above_40wma,breadth,mrs,pct_above_ma30,ma30_slope_pct,pct_off_52wk_high,pct_above_52wk_low,vol_surge_x,prior_52wk_ret,weeks_above_ma30,mcap_cr,price,candle_bullish,candle_body_pct,candle_range_pct,range_expansion_x,close_position,body_share_of_range,gap_pct,weeks_listed,listing_censored,ma_break_week
AIAENG.NS,2017-12-11,2017-12-18,-2.07,False,True,-1.14,2.46,26.95,49,32,0.676,17.72,0.34,0.0,30.5,1.61,26.03,4,14836.0,1572.85,True,10.03,10.43,2.04,0.965,0.962,-0.28,151,True,6
AIAENG.NS,2019-02-11,2019-02-18,11.46,False,False,-8.19,0.4,2.6,0,13,0.664,0.87,0.64,-7.09,26.58,0.59,17.59,1,15327.0,1624.96,True,2.2,4.55,0.58,0.941,0.494,-0.13,212,True,12
AIAENG.NS,2020-08-10,2020-08-17,14.33,False,True,-9.5,22.34,1.18,5,63,0.191,4.85,0.39,-9.87,37.09,1.31,5.1,6,15749.0,1669.65,True,1.01,8.28,0.91,0.923,0.13,1.31,290,True,27
AIAENG.NS,2022-04-25,2022-05-02,41.81,False,False,-6.74,0.0,16.89,0,25,0.086,6.49,-1.42,-9.51,25.1,1.94,4.49,2,17978.0,1905.97,True,2.89,6.97,1.07,0.893,0.428,-0.02,379,True,1
AIAENG.NS,2023-12-25,2024-01-01,-8.78,False,True,0.0,10.66,20.03,36,49,0.097,4.97,3.16,-2.0,52.83,0.64,44.45,49,34499.0,3657.53,True,3.22,4.7,0.85,0.937,0.694,0.0,466,True,10
AIIL.NS,2025-04-14,2025-04-21,35.9,False,False,-8.89,2.79,7.7,0,50,2.056,5.42,0.18,-9.09,131.69,0.33,,1,29319.0,353.92,True,10.01,10.42,0.87,0.961,0.961,-0.0,51,False,30
AJANTPHARM.NS,2019-09-02,2019-09-09,47.31,False,False,-8.19,-7.79,-5.55,0,18,0.15,4.13,-0.65,-14.14,14.86,0.3,-18.11,2,8030.0,632.58,True,1.01,4.95,0.68,0.462,0.207,0.0,241,True,3
AJANTPHARM.NS,2021-05-03,2021-05-10,-15.13,False,True,-2.24,-0.68,60.22,43,36,0.41,17.99,2.16,0.0,43.98,2.31,39.61,71,15993.0,1259.78,True,9.35,12.76,1.91,0.864,0.744,0.27,328,True,28
AJANTPHARM.NS,2022-08-29,2022-09-05,30.19,False,True,-4.36,5.76,1.25,6,90,0.044,10.64,-1.65,-11.96,18.91,0.73,-7.84,7,16171.0,1273.81,True,2.58,6.76,1.18,0.672,0.389,-0.99,397,True,6
AJANTPHARM.NS,2024-07-22,2024-07-29,12.83,False,True,0.0,10.77,26.41,66,84,0.162,7.4,2.09,-0.87,43.37,0.58,52.59,2,29608.0,2332.27,True,6.14,7.74,1.12,0.956,0.802,-1.09,496,True,19
AJMERA.NS,2024-10-14,2024-10-21,17.13,False,True,-5.06,1.32,27.18,78,92,2.379,19.7,0.02,0.0,125.9,9.45,116.36,1,3433.0,172.92,True,29.88,31.91,3.43,0.973,0.945,0.33,508,True,16
ALEMBICLTD.NS,2021-02-22,2021-03-01,-19.42,False,True,-4.18,12.03,29.7,33,88,0.052,2.67,2.8,-13.84,187.64,0.78,113.19,4,2420.0,90.48,False,-1.5,8.45,0.96,0.353,0.186,0.68,318,True,23
ALEMBICLTD.NS,2023-07-24,2023-07-31,75.72,True,True,-0.5,8.75,14.5,14,70,1.011,22.73,1.21,0.0,41.37,3.18,20.66,9,2018.0,75.44,True,5.89,11.04,1.8,0.844,0.551,0.06,444,True,32
ALIVUS.NS,2023-04-10,2023-04-17,98.42,True,True,-4.64,-0.72,2.02,1,25,0.118,7.71,-0.06,-9.61,16.9,1.28,-8.68,4,4971.0,401.35,True,2.09,5.64,1.19,0.902,0.382,0.71,88,False,-1
ALIVUS.NS,2025-03-03,2025-03-10,-12.5,False,False,-13.85,-8.61,0.26,0,18,1.703,0.57,1.57,-16.54,45.93,0.98,40.96,1,13292.0,1073.24,True,22.05,26.02,1.98,0.934,0.863,-0.1,187,False,0
ALKEM.NS,2017-12-04,2017-12-11,-13.42,False,True,-1.79,3.33,24.26,48,44,0.725,17.69,0.54,-0.26,37.35,2.0,31.27,7,23650.0,2008.04,True,10.73,12.46,2.37,0.875,0.863,0.05,102,False,15
ALKEM.NS,2019-09-02,2019-09-09,59.8,True,False,-8.19,-7.79,-5.55,0,18,0.178,4.76,-0.63,-11.61,10.5,0.3,-15.85,3,20147.0,1710.57,True,1.0,5.39,0.97,0.541,0.189,-0.0,193,False,37
ALKEM.NS,2021-07-05,2021-07-12,-4.29,False,True,-1.08,5.76,45.71,52,40,0.053,14.19,1.91,0.0,35.91,0.9,39.67,10,37440.0,3178.86,True,5.04,6.26,1.13,0.863,0.808,-0.14,289,False,20
ALKEM.NS,2023-02-06,2023-02-13,66.28,True,True,-4.49,-2.69,2.77,29,39,0.08,6.1,0.03,-8.93,13.46,3.25,-3.92,1,37209.0,3159.3,True,7.89,10.18,2.27,0.815,0.778,0.02,372,False,-1
ALKEM.NS,2024-08-05,2024-08-12,-8.02,False,True,-1.88,10.48,25.42,68,86,1.047,13.9,0.83,0.0,65.8,2.64,52.81,6,66966.0,5685.87,True,11.48,13.23,2.07,0.925,0.873,-1.72,450,False,13
ALKYLAMINE.NS,2025-06-09,2025-06-16,-5.81,False,True,-5.58,10.36,5.34,8,115,0.045,11.21,-0.69,-16.91,25.16,0.7,-0.94,4,10047.0,1970.76,True,0.66,4.69,0.65,0.562,0.144,-0.18,542,True,15
ALLCARGO.NS,2017-12-18,2017-12-25,-44.11,False,True,0.0,5.3,31.4,50,40,0.381,14.48,0.49,0.0,21.56,2.93,12.21,4,6206.0,41.73,True,8.43,12.34,2.02,0.942,0.703,-0.19,152,True,7
ALLCARGO.NS,2019-03-11,2019-03-18,-43.23,False,True,-2.17,5.75,12.08,2,40,0.239,15.85,-1.18,-17.05,34.3,5.24,-20.4,2,3991.0,26.83,True,14.33,18.58,2.92,0.774,0.772,0.72,216,True,6
ALLCARGO.NS,2020-07-06,2020-07-13,76.32,True,False,-12.83,18.18,-6.79,0,28,0.509,7.68,-1.0,-16.95,55.94,2.78,-2.14,1,3193.0,21.47,True,7.24,17.86,1.32,0.405,0.405,1.12,285,True,36
ALLCARGO.NS,2022-08-22,2022-08-29,-16.59,False,True,-4.25,7.38,5.11,5,84,0.358,5.5,-1.69,-12.61,50.31,2.53,53.77,1,12033.0,80.9,True,11.12,18.23,1.75,0.882,0.637,-0.08,396,True,24
ALLCARGO.NS,2024-01-01,2024-01-08,-50.31,False,True,-0.09,10.47,21.56,37,88,0.212,28.48,1.64,-15.04,43.13,5.49,-8.55,4,13055.0,87.77,True,10.43,20.25,3.89,0.564,0.52,2.24,467,True,9
ALOKINDS.NS,2021-12-20,2021-12-27,-38.84,False,True,-7.28,-4.76,23.67,76,26,0.451,5.77,1.83,-11.32,35.01,1.31,19.2,1,12539.0,25.45,True,8.3,19.59,1.9,0.814,0.453,-1.67,361,True,8
AMBER.NS,2019-08-12,2019-08-19,111.04,True,False,-7.34,-3.15,-3.69,0,18,0.109,7.05,-1.71,-16.31,32.57,1.46,-10.28,2,2974.0,837.88,True,5.15,7.6,1.29,0.677,0.677,0.0,80,False,33
AMBER.NS,2021-06-21,2021-06-28,-22.11,False,True,0.0,9.33,52.75,50,32,0.118,1.64,2.39,-15.1,100.71,2.34,89.3,1,10400.0,2929.8,True,8.43,12.45,1.31,0.701,0.679,-1.28,177,False,5
AMBER.NS,2023-06-19,2023-06-26,99.43,True,True,-0.85,10.15,18.89,9,81,0.287,15.71,0.99,-9.47,24.59,5.32,3.91,6,8014.0,2257.65,True,5.12,16.93,3.12,0.437,0.309,0.97,281,False,48
AMBUJACEM.NS,2017-08-14,2017-08-21,-13.4,False,True,-2.27,4.34,13.51,32,34,0.54,12.86,3.34,-0.9,39.88,0.63,0.59,21,59552.0,240.75,True,3.81,5.33,1.02,0.871,0.721,0.57,134,True,14
AMBUJACEM.NS,2019-03-04,2019-03-11,-17.5,False,True,-5.52,3.2,7.91,1,47,0.209,5.03,-0.16,-7.64,19.59,1.09,-2.42,2,49751.0,201.13,True,4.0,4.44,0.67,0.902,0.902,-0.0,215,True,8
AMBUJACEM.NS,2020-07-20,2020-07-27,113.87,True,True,-9.38,22.28,-0.8,2,17,0.121,7.0,0.11,-6.13,43.21,1.07,-5.03,9,44596.0,180.29,True,3.05,6.94,0.75,0.478,0.441,0.8,287,True,-1
AMBUJACEM.NS,2021-10-25,2021-11-01,40.21,False,True,-3.64,12.11,51.79,68,52,0.859,9.85,3.9,-7.65,66.94,1.44,67.18,75,96351.0,389.52,True,7.09,11.24,1.85,0.95,0.652,0.51,353,True,3
AMBUJACEM.NS,2023-12-04,2023-12-11,15.08,False,True,0.0,5.8,13.37,33,32,0.343,13.77,1.55,-10.58,44.02,3.35,-14.42,2,120869.0,488.65,True,7.47,15.53,3.19,0.584,0.488,4.07,463,True,37
AMBUJACEM.NS,2025-06-30,2025-07-07,-26.71,False,True,-2.74,11.16,4.68,11,112,0.069,11.72,0.71,-12.89,28.6,1.09,-12.84,8,146637.0,592.82,True,3.6,5.16,0.91,0.797,0.701,0.02,545,True,14
AMRUTANJAN.NS,2024-04-29,2024-05-06,-10.74,False,True,-0.19,2.85,24.39,54,63,1.237,25.05,1.31,0.0,35.44,4.13,30.2,6,2233.0,765.87,True,13.08,17.2,3.36,0.761,0.761,0.66,484,True,24
ANANDRATHI.NS,2022-12-05,2022-12-12,272.46,True,True,-1.07,3.72,5.63,20,68,0.203,4.69,1.61,-3.09,26.59,0.49,,23,2783.0,169.47,False,-2.73,3.86,1.07,0.156,0.731,0.31,51,False,1
ANANDRATHI.NS,2025-02-17,2025-02-24,54.19,True,False,-12.92,-4.65,2.63,0,11,0.663,2.24,-0.43,-6.98,12.46,2.62,9.01,1,16316.0,993.54,True,9.76,15.75,1.75,0.892,0.644,0.82,166,False,1
ANANTRAJ.NS,2022-07-18,2022-07-25,177.15,True,False,-8.83,-2.64,5.45,0,52,1.258,12.65,-1.96,-11.55,51.49,3.71,8.07,1,2625.0,72.62,True,19.14,21.73,2.07,0.939,0.89,1.24,391,True,-1
ANDHRAPAP.NS,2023-09-04,2023-09-11,-2.15,False,True,0.0,6.77,11.14,20,99,1.744,27.12,1.79,0.0,48.68,5.86,15.93,4,2053.0,104.51,True,19.39,23.79,4.65,0.88,0.825,0.31,450,True,21
ANGELONE.NS,2021-09-27,2021-10-04,6.45,False,True,-1.8,11.51,53.56,64,63,10.32,70.25,18.3,0.0,521.8,1.51,,23,11743.0,130.62,True,13.93,16.54,1.47,0.924,0.853,0.77,51,False,9
ANGELONE.NS,2022-11-14,2022-11-21,106.02,True,True,-0.23,3.09,3.06,17,28,0.206,6.98,-1.31,-21.14,40.09,0.67,33.04,7,12709.0,141.38,True,5.18,8.9,0.97,0.728,0.59,0.47,110,False,4
ANGELONE.NS,2024-10-14,2024-10-21,-18.68,False,True,-5.06,1.32,27.18,78,92,0.153,21.58,0.23,-17.63,49.24,5.81,33.41,3,26979.0,300.11,True,14.55,26.79,2.91,0.611,0.552,0.58,210,False,11
ANURAS.NS,2022-03-14,2022-03-21,-3.82,False,True,-5.73,1.78,17.25,1,26,0.732,3.05,1.96,-13.99,78.21,1.25,,2,9995.0,876.76,True,0.26,13.52,1.32,0.513,0.02,1.27,51,False,1
ANURAS.NS,2023-03-20,2023-03-27,0.28,False,False,-9.37,-4.84,-1.21,0,19,2.037,19.9,0.28,-1.59,52.95,6.8,-1.17,4,9713.0,852.05,True,13.11,15.95,3.26,0.963,0.838,0.9,104,False,24
ANURAS.NS,2025-03-03,2025-03-10,57.14,True,False,-13.85,-8.61,0.26,0,18,0.756,7.49,-1.82,-14.05,23.57,4.32,-16.49,1,8903.0,780.94,True,22.29,30.66,3.95,0.975,0.772,1.04,206,False,4
APARINDS.NS,2017-08-14,2017-08-21,-19.68,False,True,-2.27,4.34,13.51,32,34,0.336,1.05,2.7,-8.93,42.8,0.49,39.07,1,2674.0,686.71,True,7.68,9.55,1.16,0.804,0.804,-1.4,134,True,3
APARINDS.NS,2025-07-07,2025-07-14,60.21,True,True,-3.93,10.17,2.64,12,140,0.178,16.64,-2.5,-20.81,76.88,0.4,0.64,9,33566.0,8620.46,True,0.25,6.21,0.68,0.421,0.041,0.3,546,True,24
APCOTEXIND.NS,2023-04-17,2023-04-24,-17.2,False,False,-5.73,-2.24,2.63,0,46,0.123,12.86,-2.61,-14.33,30.19,1.7,11.26,4,2682.0,509.72,True,3.41,8.79,1.32,0.723,0.399,0.72,430,True,13
APCOTEXIND.NS,2025-06-30,2025-07-07,30.76,False,True,-2.74,11.16,4.68,11,112,0.125,15.36,0.44,-13.02,35.32,0.6,-8.54,7,2065.0,392.55,True,1.29,3.69,0.56,0.656,0.354,0.2,545,True,13
APLAPOLLO.NS,2019-04-29,2019-05-06,-18.2,False,True,-0.36,7.51,10.3,9,23,0.047,20.27,1.45,-25.91,42.48,1.46,-28.29,10,4243.0,151.41,True,0.36,4.69,0.63,0.327,0.078,-0.0,223,True,12
APLAPOLLO.NS,2020-06-01,2020-06-08,330.16,True,False,-17.89,-7.71,-14.56,0,11,1.691,1.26,0.13,-22.43,36.98,1.54,4.33,1,4533.0,161.78,True,6.86,10.06,0.67,0.779,0.688,1.12,280,True,0
APLAPOLLO.NS,2022-01-31,2022-02-07,31.35,False,True,-4.48,-2.24,17.37,82,43,0.812,2.37,1.7,-11.23,91.88,0.9,95.98,1,25127.0,896.72,True,12.92,15.39,1.48,0.839,0.839,-0.7,367,True,1
APLAPOLLO.NS,2023-06-05,2023-06-12,26.81,False,True,-0.71,6.61,14.58,7,88,0.588,5.0,0.8,-4.67,45.58,1.69,30.68,1,34051.0,1215.16,True,7.23,7.74,1.15,0.986,0.938,0.84,437,True,28
APLAPOLLO.NS,2024-12-16,2024-12-23,20.41,False,False,-9.9,-8.54,10.48,0,52,0.19,3.16,-0.47,-7.63,16.56,0.73,-1.46,4,43533.0,1553.58,False,-2.37,3.8,0.61,0.119,0.642,0.0,517,True,5
APLLTD.NS,2018-03-26,2018-04-02,0.03,False,False,-8.64,-3.96,10.25,0,24,0.108,4.43,0.56,-11.83,12.83,0.23,-11.93,16,9621.0,489.43,True,3.2,4.51,0.77,0.764,0.711,-0.27,166,True,1
APLLTD.NS,2019-09-30,2019-10-07,75.3,True,False,-6.27,-5.39,8.32,0,26,0.061,5.48,-0.34,-10.14,17.18,1.32,-6.72,1,9810.0,499.06,True,8.29,11.46,1.61,0.759,0.726,-1.33,245,True,23
APLLTD.NS,2023-06-26,2023-07-03,55.48,True,True,0.0,10.54,21.82,10,49,0.091,16.12,-0.1,-11.83,32.72,2.36,-11.46,5,11924.0,606.57,True,4.77,9.73,1.77,0.534,0.493,0.52,440,True,49
APLLTD.NS,2024-07-01,2024-07-08,-1.34,False,True,0.0,8.04,25.82,63,88,0.055,5.61,2.31,-6.25,51.93,3.05,52.23,1,18735.0,953.09,True,12.33,15.62,2.06,0.79,0.789,0.44,493,True,17
APOLLO.NS,2024-07-15,2024-07-22,44.83,False,True,0.0,10.76,24.24,65,51,0.223,3.11,-1.36,-24.16,116.88,4.0,99.05,1,4377.0,116.64,True,6.4,15.11,1.52,0.424,0.424,4.99,338,False,2
APOLLOHOSP.NS,2018-08-13,2018-08-20,21.74,False,True,0.0,8.25,16.6,20,23,0.098,12.22,-2.05,-3.44,28.27,5.45,11.93,1,17279.0,1158.53,True,25.44,27.99,3.72,0.923,0.912,0.43,186,True,4
APOLLOHOSP.NS,2019-12-30,2020-01-06,72.83,True,True,-0.37,9.41,13.98,12,47,0.439,4.94,1.69,-2.85,32.73,1.29,15.4,2,21778.0,1460.18,True,4.57,6.91,1.08,0.763,0.665,0.22,258,True,10
APOLLOHOSP.NS,2022-04-18,2022-04-25,-5.2,False,False,-6.36,-2.53,19.74,0,58,0.808,1.39,-0.49,-15.36,53.35,1.1,50.52,1,70827.0,4748.94,True,1.89,8.54,1.1,0.767,0.231,-0.42,378,True,0
APOLLOHOSP.NS,2023-04-24,2023-05-01,33.21,False,True,-3.38,2.62,5.63,1,62,0.205,1.85,-0.03,-7.22,27.75,1.2,1.75,1,66685.0,4471.2,True,3.47,3.82,0.74,0.908,0.908,0.02,431,True,2
APOLLOHOSP.NS,2024-07-22,2024-07-29,8.5,False,True,0.0,10.77,26.41,66,84,0.032,7.58,1.86,-1.62,38.1,0.79,24.98,8,98732.0,6619.92,True,4.43,5.62,1.29,0.957,0.796,-0.0,496,True,24
APOLLOPIPE.NS,2022-04-11,2022-04-18,-0.35,False,True,-4.71,-4.27,19.55,5,52,2.0,9.12,0.34,-7.44,80.56,5.75,79.28,1,2634.0,596.88,True,16.77,21.13,1.89,0.874,0.805,0.32,126,False,2
APOLLOPIPE.NS,2024-01-22,2024-01-29,-41.57,False,True,-2.48,12.1,21.29,40,38,0.112,5.22,0.04,-3.97,48.34,0.87,44.77,2,3207.0,726.82,True,0.2,7.17,1.39,0.704,0.029,-0.0,219,False,0
APOLLOTYRE.NS,2017-11-20,2017-11-27,-4.23,False,True,-0.6,5.4,28.04,46,48,0.235,2.6,0.77,-5.94,43.62,1.17,42.23,1,14167.0,223.42,True,7.31,8.89,1.34,0.938,0.83,0.21,148,True,0
APOLLOTYRE.NS,2020-10-19,2020-10-26,44.26,False,True,-3.42,6.58,2.99,15,28,0.791,33.65,4.27,-19.11,90.95,1.42,-15.84,12,8789.0,138.61,True,16.12,17.92,2.04,0.948,0.906,0.62,300,True,42
APOLLOTYRE.NS,2022-05-16,2022-05-23,82.61,True,False,-11.3,-5.85,7.19,0,20,0.481,3.84,-1.59,-9.61,24.28,1.44,1.2,1,12905.0,203.52,True,6.04,10.19,1.24,0.889,0.61,1.87,382,True,2
APOLLOTYRE.NS,2024-04-08,2024-04-15,-3.49,False,True,0.0,2.85,26.31,51,92,0.159,6.38,2.67,-10.64,45.95,0.93,50.38,23,29539.0,465.85,True,1.89,5.73,0.84,0.669,0.336,1.05,481,True,6
APTUS.NS,2022-08-22,2022-08-29,-18.18,False,True,-4.25,7.38,5.11,5,84,0.499,11.49,-2.18,-8.59,47.09,4.11,-1.65,1,16301.0,329.77,True,12.69,17.01,1.87,0.806,0.753,0.45,52,False,4
APTUS.NS,2023-10-02,2023-10-09,24.76,False,True,-2.67,1.66,13.51,24,52,0.009,11.28,1.95,-8.54,24.61,0.49,-2.98,13,13837.0,279.94,False,-0.02,2.78,0.47,0.148,0.006,0.0,110,False,24
APTUS.NS,2024-10-07,2024-10-14,-14.66,False,True,-4.64,1.89,26.39,77,87,0.044,10.37,1.23,-1.2,28.99,2.45,26.27,7,17306.0,350.1,True,1.33,10.65,1.62,0.14,0.125,-0.96,163,False,4
ARE&M.NS,2018-04-16,2018-04-23,-21.52,False,True,-4.57,-3.03,15.84,3,31,0.127,8.99,0.57,-7.16,25.45,1.16,-1.7,4,14055.0,770.21,True,5.4,6.51,1.08,0.925,0.835,-0.42,169,True,4
ARE&M.NS,2019-11-11,2019-11-18,16.06,False,True,-0.23,7.67,11.36,5,27,0.393,15.43,-0.11,-3.77,23.89,3.29,2.85,9,12493.0,684.66,True,10.13,12.55,1.92,0.911,0.817,3.64,251,True,14
ARE&M.NS,2021-02-08,2021-02-15,-36.75,False,True,0.0,19.21,25.18,31,51,0.219,18.47,4.57,-1.9,126.06,1.4,32.04,37,16831.0,922.36,True,4.11,6.89,1.17,0.672,0.6,0.86,316,True,5
ARE&M.NS,2022-11-07,2022-11-14,4.14,False,True,0.0,3.68,1.36,16,38,0.635,22.88,-0.43,-2.9,35.61,4.31,-9.63,2,10882.0,596.37,True,7.62,11.27,2.54,0.822,0.687,2.0,407,True,18
ARE&M.NS,2023-11-20,2023-11-27,89.82,True,True,-1.97,2.75,6.92,31,51,0.484,7.78,1.4,-1.28,22.71,0.9,6.86,3,12085.0,662.26,True,5.72,7.18,1.63,0.866,0.802,0.43,461,True,47
ARSHIYA.NS,2018-02-05,2018-02-12,-71.16,False,True,-5.55,1.29,18.89,57,55,2.217,16.82,4.52,-12.46,96.82,0.56,92.99,1,2668.0,99.1,True,23.87,39.88,2.2,0.835,0.644,-0.44,159,True,3
ARVIND.NS,2017-09-04,2017-09-11,-3.27,False,True,-1.31,2.76,12.05,35,46,0.063,7.96,0.38,-0.04,24.93,1.81,27.27,1,3850.0,137.53,True,8.78,9.84,1.88,0.941,0.896,0.28,137,True,2
ARVIND.NS,2023-04-10,2023-04-17,225.16,True,True,-4.64,-0.72,2.02,1,25,0.059,8.82,-2.35,-26.44,22.98,2.71,-24.89,1,2577.0,92.04,True,9.11,14.06,1.94,0.806,0.661,0.17,429,True,-1
ARVIND.NS,2024-10-28,2024-11-04,-11.42,False,True,-7.16,-1.67,26.38,80,88,0.981,1.98,2.89,-7.91,78.16,1.5,84.01,1,10335.0,369.14,True,19.19,21.84,2.03,0.93,0.887,0.27,510,True,1
ARVINDFASN.NS,2021-07-12,2021-07-19,70.68,True,True,0.0,8.93,46.06,53,46,0.664,19.68,1.0,0.0,47.7,5.56,41.47,2,2324.0,174.64,True,9.61,16.8,1.98,0.708,0.584,0.56,123,False,31
ARVINDFASN.NS,2022-09-05,2022-09-12,10.17,False,True,-2.75,10.07,2.67,7,79,0.053,8.35,-1.21,-11.97,26.17,1.35,12.99,3,3894.0,292.64,True,5.54,7.16,0.79,0.815,0.776,-0.41,183,False,19
ARVINDFASN.NS,2023-10-09,2023-10-16,70.75,True,True,-2.19,0.95,14.93,25,45,0.421,12.34,2.61,-4.32,31.49,1.69,14.38,19,4620.0,347.25,True,6.2,12.68,1.72,0.683,0.5,-0.57,240,False,32
ARVINDFASN.NS,2025-07-28,2025-08-04,-17.85,False,True,-6.16,0.9,-0.62,15,70,1.278,25.8,-0.51,-8.29,50.01,4.27,11.45,8,7404.0,556.48,True,13.6,14.44,1.83,0.942,0.942,-1.4,334,False,17
ASAHIINDIA.NS,2020-01-13,2020-01-20,5.68,False,True,0.0,5.92,13.25,14,73,0.66,25.68,-0.53,-6.54,44.42,3.13,-1.59,4,6503.0,244.72,True,10.73,16.27,2.44,0.798,0.673,3.35,260,True,7
ASAHIINDIA.NS,2021-01-25,2021-02-01,116.25,True,True,-5.54,17.11,13.98,29,63,0.432,14.93,5.8,-8.86,85.28,0.34,6.85,26,6924.0,260.55,True,0.53,5.02,0.54,0.65,0.109,0.21,314,True,-1
ASAHIINDIA.NS,2022-04-04,2022-04-11,-0.39,False,True,-3.02,-0.16,19.88,4,54,0.994,3.14,2.24,-17.76,61.77,1.09,44.29,1,12446.0,468.35,True,7.74,11.71,0.93,0.904,0.678,2.92,376,True,1
ASAHIINDIA.NS,2023-08-28,2023-09-04,16.37,False,True,-1.57,4.86,10.81,19,93,0.313,18.3,1.0,-14.41,29.95,2.39,-8.52,9,15476.0,582.37,True,2.9,7.83,1.3,0.581,0.376,2.2,449,True,19
ASAHIINDIA.NS,2024-09-02,2024-09-09,23.1,False,True,-1.52,6.71,25.39,72,95,0.314,13.49,2.41,-0.31,35.09,1.33,18.18,23,18192.0,684.57,True,8.06,11.79,1.56,0.826,0.695,0.11,502,True,10
ASALCBR.NS,2025-06-30,2025-07-07,-31.24,False,True,-2.74,11.16,4.68,11,112,0.75,1.7,1.69,-15.9,84.35,1.33,74.83,1,2362.0,1196.76,True,6.33,10.24,0.78,0.736,0.625,0.45,281,False,1
ASHAPURMIN.NS,2024-12-02,2024-12-09,84.08,True,True,-5.73,-0.7,17.68,3,72,0.705,20.22,-0.26,-9.17,63.69,2.01,-11.41,2,3810.0,405.55,True,14.1,15.08,1.38,0.948,0.937,0.43,515,True,11
ASHIANA.NS,2024-12-30,2025-01-06,-21.75,False,False,-8.31,-4.04,10.57,0,51,0.508,3.81,-0.7,-16.98,33.76,1.98,30.89,1,3631.0,360.67,True,4.24,10.22,1.16,0.625,0.424,0.26,519,True,1
ASHOKA.NS,2017-10-02,2017-10-09,-11.96,False,True,-1.05,3.25,14.74,39,25,0.077,3.23,0.82,-5.75,45.66,1.7,15.59,1,3708.0,132.13,True,5.94,12.27,1.7,0.747,0.499,0.0,141,True,0
ASHOKA.NS,2019-05-27,2019-06-03,-63.53,False,True,0.0,9.75,11.47,13,47,0.196,13.25,1.26,-10.72,38.02,3.29,-10.23,2,4009.0,142.85,True,10.22,19.69,2.25,0.524,0.52,1.29,227,True,6
ASHOKA.NS,2020-11-30,2020-12-07,10.54,False,True,0.0,16.98,11.22,21,79,0.131,35.85,3.17,-27.03,131.07,1.45,-6.93,5,2432.0,86.65,True,11.66,12.11,1.38,0.963,0.963,0.0,306,True,19
ASHOKA.NS,2022-12-26,2023-01-02,60.72,True,True,-3.16,5.91,4.33,23,62,0.26,14.62,1.28,-13.76,24.69,1.99,-10.84,5,2516.0,89.65,True,12.77,18.65,2.49,0.841,0.702,0.19,414,True,4
ASHOKLEY.NS,2020-01-20,2020-01-27,29.85,False,True,-0.84,5.74,13.61,15,64,0.339,16.01,-0.09,-5.99,43.57,0.64,8.98,12,22068.0,38.57,True,2.91,4.67,0.58,0.744,0.628,0.06,261,True,4
ASHOKLEY.NS,2021-10-11,2021-10-18,-0.99,False,True,0.0,15.17,55.91,66,67,0.27,17.41,1.28,0.0,84.25,1.24,93.96,6,37403.0,65.38,True,6.51,11.18,1.69,0.671,0.588,0.74,351,True,5
ASHOKLEY.NS,2022-11-21,2022-11-28,19.19,False,True,0.0,5.43,8.73,18,43,0.104,2.26,1.83,-10.69,41.52,0.64,19.22,28,38707.0,67.66,True,2.94,5.75,0.82,0.871,0.521,-0.21,409,True,0
ASHOKLEY.NS,2024-04-22,2024-04-29,18.38,False,True,-0.44,5.0,24.11,53,72,0.032,9.23,0.13,0.0,33.83,1.29,32.5,4,50321.0,87.96,True,8.19,9.96,1.84,0.87,0.826,0.97,483,True,24
ASHOKLEY.NS,2025-05-12,2025-05-19,33.0,False,True,-4.43,9.12,11.37,4,110,0.133,9.63,-0.06,-8.02,20.7,0.69,13.72,5,65146.0,113.88,True,4.47,6.96,0.98,0.748,0.646,2.51,538,True,44
ASIANPAINT.NS,2017-08-28,2017-09-04,8.69,False,True,-0.91,3.32,13.22,34,44,0.338,10.42,2.5,0.0,40.05,1.13,5.1,26,105772.0,1127.57,True,7.46,8.25,1.95,0.967,0.909,-0.36,136,True,12
ASIANPAINT.NS,2018-09-10,2018-09-17,26.32,False,True,-1.42,6.45,14.18,24,22,0.133,5.6,2.36,-7.04,21.64,1.07,7.85,23,116847.0,1245.64,True,1.47,4.42,0.98,0.953,0.341,-0.11,190,True,2
ASIANPAINT.NS,2020-08-03,2020-08-10,65.89,True,True,-9.22,21.21,0.94,4,49,0.165,5.09,-0.33,-3.71,18.87,0.93,15.42,1,160538.0,1711.41,True,4.47,7.03,0.85,0.911,0.647,0.79,289,True,-1
ASIANPAINT.NS,2021-11-15,2021-11-22,-3.71,False,True,-3.13,7.99,38.15,71,26,0.086,5.96,2.59,-6.32,46.56,0.93,49.85,68,289001.0,3080.87,True,3.23,4.48,0.86,0.763,0.721,0.1,356,True,9
ASIANPAINT.NS,2023-05-29,2023-06-05,-9.78,False,True,-0.87,5.34,11.76,6,82,0.091,9.8,0.09,-6.91,25.65,1.11,12.94,5,292024.0,3113.1,True,2.86,4.3,1.13,0.905,0.673,0.6,436,True,18
ASIANTILES.NS,2019-05-20,2019-05-27,-51.96,False,True,0.0,9.75,11.68,12,34,0.568,31.01,2.74,-39.47,76.97,2.97,-41.54,3,4352.0,154.37,True,5.85,15.56,1.49,0.709,0.394,3.21,226,True,12
